arlindo_a,a,1005.48,0,4,1
arlindo_a,a,2690.1,1,4,1
arlindo_a,a,4021.92,2,4,1
arlindo_a,a,185.22,0,5,2
arlindo_a,a,1058.4,1,5,2
arlindo_a,a,2460.78,2,5,2
arlindo_a,a,194.04000000000002,0,7,3
arlindo_a,a,1111.32,1,7,3
arlindo_a,a,1887.48,2,7,3
arlindo_a,a,767.34,0,6,4
arlindo_a,a,1102.5,1,6,4
arlindo_a,a,2346.12,2,6,4
arlindo_a,a,732.0600000000001,0,6,5
arlindo_a,a,1137.78,1,6,5
arlindo_a,a,2425.5,2,6,5
arlindo_a,a,740.88,0,6,6
arlindo_a,a,1076.04,1,6,6
arlindo_a,a,2434.32,2,6,6
arlindo_a,a,732.0600000000001,0,6,7
arlindo_a,a,1067.22,1,6,7
arlindo_a,a,2407.86,2,6,7
arlindo_a,a,740.88,0,6,8
arlindo_a,a,1093.68,1,6,8
arlindo_a,a,2407.86,2,6,8
arlindo_a,a,740.88,0,5,9
arlindo_a,a,1058.4,1,5,9
arlindo_a,a,2363.76,2,5,9
arlindo_a,a,732.0600000000001,0,5,10
arlindo_a,a,1067.22,1,5,10
arlindo_a,a,2363.76,2,5,10
arlindo_a,a,749.7,0,6,11
arlindo_a,a,1058.4,1,6,11
arlindo_a,a,2390.2200000000003,2,6,11
arlindo_a,a,723.24,0,6,12
arlindo_a,a,1040.76,1,6,12
arlindo_a,a,2399.04,2,6,12
arlindo_a,a,740.88,0,6,13
arlindo_a,a,1040.76,1,6,13
arlindo_a,a,2354.94,2,6,13
arlindo_a,a,352.8,0,7,14
arlindo_a,a,776.1600000000001,1,7,14
arlindo_a,a,1084.8600000000001,2,7,14
arlindo_a,a,758.52,0,6,15
arlindo_a,a,1076.04,1,6,15
arlindo_a,a,2372.58,2,6,15
arlindo_a,a,299.88,0,7,16
arlindo_a,a,723.24,1,7,16
arlindo_a,a,1084.8600000000001,2,7,16
arlindo_a,a,291.06,0,6,17
arlindo_a,a,705.6,1,6,17
arlindo_a,a,1067.22,2,6,17
arlindo_a,a,714.4200000000001,0,6,18
arlindo_a,a,1093.68,1,6,18
arlindo_a,a,2328.48,2,6,18
arlindo_a,a,696.78,0,5,19
arlindo_a,a,1128.96,1,5,19
arlindo_a,a,2399.04,2,5,19
arlindo_e,e,546.84,0,5,1
arlindo_e,e,2072.7000000000003,1,5,1
arlindo_e,e,2681.28,2,5,1
arlindo_e,e,546.84,0,5,2
arlindo_e,e,2099.16,1,5,2
arlindo_e,e,2672.46,2,5,2
arlindo_e,e,529.2,0,5,3
arlindo_e,e,1993.3200000000002,1,5,3
arlindo_e,e,2681.28,2,5,3
arlindo_e,e,546.84,0,5,4
arlindo_e,e,2019.78,1,5,4
arlindo_e,e,2646.0,2,5,4
arlindo_e,e,546.84,0,5,5
arlindo_e,e,2028.6000000000001,1,5,5
arlindo_e,e,2646.0,2,5,5
arlindo_e,e,555.66,0,5,6
arlindo_e,e,2055.06,1,5,6
arlindo_e,e,2698.92,2,5,6
arlindo_e,e,546.84,0,5,7
arlindo_e,e,1984.5,1,5,7
arlindo_e,e,2646.0,2,5,7
arlindo_e,e,555.66,0,5,8
arlindo_e,e,1993.3200000000002,1,5,8
arlindo_e,e,2672.46,2,5,8
arlindo_e,e,538.02,0,5,9
arlindo_e,e,2046.24,1,5,9
arlindo_e,e,2698.92,2,5,9
arlindo_e,e,555.66,0,5,10
arlindo_e,e,2055.06,1,5,10
arlindo_e,e,2628.36,2,5,10
arlindo_e,e,555.66,0,5,11
arlindo_e,e,2072.7000000000003,1,5,11
arlindo_e,e,2663.64,2,5,11
arlindo_e,e,538.02,0,5,12
arlindo_e,e,2099.16,1,5,12
arlindo_e,e,2593.08,2,5,12
arlindo_e,e,546.84,0,5,13
arlindo_e,e,2063.88,1,5,13
arlindo_e,e,2593.08,2,5,13
arlindo_e,e,546.84,0,5,14
arlindo_e,e,2037.42,1,5,14
arlindo_e,e,2566.62,2,5,14
arlindo_e,e,564.48,0,6,15
arlindo_e,e,2072.7000000000003,1,6,15
arlindo_e,e,2513.7000000000003,2,6,15
arlindo_e,e,546.84,0,5,16
arlindo_e,e,2107.98,1,5,16
arlindo_e,e,2522.52,2,5,16
arlindo_e,e,529.2,0,6,17
arlindo_e,e,2037.42,1,6,17
arlindo_e,e,2566.62,2,6,17
arlindo_e,e,546.84,0,5,18
arlindo_e,e,2504.88,1,5,18
arlindo_e,e,3536.82,2,5,18
arlindo_e,e,573.3000000000001,0,5,19
arlindo_e,e,2046.24,1,5,19
arlindo_e,e,2531.34,2,5,19
arlindo_i,i,273.42,0,6,1
arlindo_i,i,679.14,1,6,1
arlindo_i,i,2363.76,2,6,1
arlindo_i,i,291.06,0,7,2
arlindo_i,i,767.34,1,7,2
arlindo_i,i,2328.48,2,7,2
arlindo_i,i,299.88,0,5,3
arlindo_i,i,2822.4,1,5,3
arlindo_i,i,3492.7200000000003,2,5,3
arlindo_i,i,299.88,0,6,4
arlindo_i,i,2381.4,1,6,4
arlindo_i,i,2822.4,2,6,4
arlindo_i,i,299.88,0,3,5
arlindo_i,i,2751.84,1,3,5
arlindo_i,i,3466.26,2,3,5
arlindo_i,i,299.88,0,6,6
arlindo_i,i,2416.6800000000003,1,6,6
arlindo_i,i,2743.02,2,6,6
arlindo_i,i,282.24,0,6,7
arlindo_i,i,2399.04,1,6,7
arlindo_i,i,2769.48,2,6,7
arlindo_i,i,282.24,0,5,8
arlindo_i,i,2346.12,1,5,8
arlindo_i,i,2813.58,2,5,8
arlindo_i,i,264.6,0,4,9
arlindo_i,i,2328.48,1,4,9
arlindo_i,i,2787.12,2,4,9
arlindo_i,i,291.06,0,6,10
arlindo_i,i,2337.3,1,6,10
arlindo_i,i,2804.76,2,6,10
arlindo_i,i,264.6,0,6,11
arlindo_i,i,2337.3,1,6,11
arlindo_i,i,2778.3,2,6,11
arlindo_i,i,255.78,0,5,12
arlindo_i,i,2337.3,1,5,12
arlindo_i,i,2760.6600000000003,2,5,12
arlindo_i,i,273.42,0,4,13
arlindo_i,i,2328.48,1,4,13
arlindo_i,i,2778.3,2,4,13
arlindo_i,i,273.42,0,6,14
arlindo_i,i,2346.12,1,6,14
arlindo_i,i,2734.2000000000003,2,6,14
arlindo_i,i,255.78,0,4,15
arlindo_i,i,2319.66,1,4,15
arlindo_i,i,2734.2000000000003,2,4,15
arlindo_i,i,255.78,0,5,16
arlindo_i,i,2346.12,1,5,16
arlindo_i,i,2743.02,2,5,16
arlindo_i,i,255.78,0,6,17
arlindo_i,i,2266.7400000000002,1,6,17
arlindo_i,i,2778.3,2,6,17
arlindo_i,i,264.6,0,4,18
arlindo_i,i,2751.84,1,4,18
arlindo_i,i,3395.7000000000003,2,4,18
arlindo_i,i,264.6,0,5,19
arlindo_i,i,2381.4,1,5,19
arlindo_i,i,2769.48,2,5,19
arlindo_o,o,626.22,0,6,1
arlindo_o,o,793.8000000000001,1,6,1
arlindo_o,o,2337.3,2,6,1
arlindo_o,o,599.76,0,6,2
arlindo_o,o,811.44,1,6,2
arlindo_o,o,2328.48,2,6,2
arlindo_o,o,573.3000000000001,0,6,3
arlindo_o,o,820.26,1,6,3
arlindo_o,o,2337.3,2,6,3
arlindo_o,o,590.94,0,6,4
arlindo_o,o,820.26,1,6,4
arlindo_o,o,2328.48,2,6,4
arlindo_o,o,582.12,0,6,5
arlindo_o,o,820.26,1,6,5
arlindo_o,o,2310.84,2,6,5
arlindo_o,o,599.76,0,6,6
arlindo_o,o,811.44,1,6,6
arlindo_o,o,2293.2000000000003,2,6,6
arlindo_o,o,599.76,0,6,7
arlindo_o,o,802.62,1,6,7
arlindo_o,o,2293.2000000000003,2,6,7
arlindo_o,o,608.58,0,6,8
arlindo_o,o,811.44,1,6,8
arlindo_o,o,2319.66,2,6,8
arlindo_o,o,582.12,0,6,9
arlindo_o,o,811.44,1,6,9
arlindo_o,o,2310.84,2,6,9
arlindo_o,o,608.58,0,6,10
arlindo_o,o,820.26,1,6,10
arlindo_o,o,2319.66,2,6,10
arlindo_o,o,599.76,0,6,11
arlindo_o,o,820.26,1,6,11
arlindo_o,o,2310.84,2,6,11
arlindo_o,o,617.4,0,6,12
arlindo_o,o,829.08,1,6,12
arlindo_o,o,2319.66,2,6,12
arlindo_o,o,590.94,0,6,13
arlindo_o,o,820.26,1,6,13
arlindo_o,o,2319.66,2,6,13
arlindo_o,o,564.48,0,6,14
arlindo_o,o,855.5400000000001,1,6,14
arlindo_o,o,2328.48,2,6,14
arlindo_o,o,555.66,0,6,15
arlindo_o,o,829.08,1,6,15
arlindo_o,o,2310.84,2,6,15
arlindo_o,o,564.48,0,6,16
arlindo_o,o,802.62,1,6,16
arlindo_o,o,2310.84,2,6,16
arlindo_o,o,564.48,0,6,17
arlindo_o,o,802.62,1,6,17
arlindo_o,o,2302.02,2,6,17
arlindo_o,o,538.02,0,6,18
arlindo_o,o,811.44,1,6,18
arlindo_o,o,2310.84,2,6,18
arlindo_o,o,573.3000000000001,0,6,19
arlindo_o,o,846.72,1,6,19
arlindo_o,o,2275.56,2,6,19
arlindo_u,u,617.4,0,4,1
arlindo_u,u,2593.08,1,4,1
arlindo_u,u,3792.6,2,4,1
arlindo_u,u,379.26,0,6,2
arlindo_u,u,643.86,1,6,2
arlindo_u,u,2566.62,2,6,2
arlindo_u,u,343.98,0,5,3
arlindo_u,u,679.14,1,5,3
arlindo_u,u,2390.2200000000003,2,5,3
arlindo_u,u,335.16,0,5,4
arlindo_u,u,679.14,1,5,4
arlindo_u,u,2416.6800000000003,2,5,4
arlindo_u,u,326.34000000000003,0,5,5
arlindo_u,u,679.14,1,5,5
arlindo_u,u,2451.96,2,5,5
arlindo_u,u,335.16,0,5,6
arlindo_u,u,687.96,1,5,6
arlindo_u,u,2310.84,2,5,6
arlindo_u,u,352.8,0,5,7
arlindo_u,u,679.14,1,5,7
arlindo_u,u,2363.76,2,5,7
arlindo_u,u,335.16,0,5,8
arlindo_u,u,679.14,1,5,8
arlindo_u,u,2302.02,2,5,8
arlindo_u,u,343.98,0,5,9
arlindo_u,u,687.96,1,5,9
arlindo_u,u,2310.84,2,5,9
arlindo_u,u,361.62,0,5,10
arlindo_u,u,679.14,1,5,10
arlindo_u,u,2337.3,2,5,10
arlindo_u,u,335.16,0,4,11
arlindo_u,u,687.96,1,4,11
arlindo_u,u,2425.5,2,4,11
arlindo_u,u,335.16,0,6,12
arlindo_u,u,679.14,1,6,12
arlindo_u,u,2513.7000000000003,2,6,12
arlindo_u,u,335.16,0,5,13
arlindo_u,u,670.32,1,5,13
arlindo_u,u,2575.44,2,5,13
arlindo_u,u,335.16,0,6,14
arlindo_u,u,679.14,1,6,14
arlindo_u,u,2522.52,2,6,14
arlindo_u,u,335.16,0,5,15
arlindo_u,u,670.32,1,5,15
arlindo_u,u,2548.98,2,5,15
arlindo_u,u,335.16,0,5,16
arlindo_u,u,679.14,1,5,16
arlindo_u,u,2487.2400000000002,2,5,16
arlindo_u,u,335.16,0,5,17
arlindo_u,u,670.32,1,5,17
arlindo_u,u,2443.14,2,5,17
arlindo_u,u,335.16,0,4,18
arlindo_u,u,670.32,1,4,18
arlindo_u,u,2443.14,2,4,18
arlindo_u,u,335.16,0,5,19
arlindo_u,u,670.32,1,5,19
arlindo_u,u,2399.04,2,5,19
